what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097671522
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097674981
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097701252
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097705492
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097706604
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097708901
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097755945
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269097758222
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097766093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097766750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097767247
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097770519
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097771975
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097777384
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269097781249
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097781451
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097801895
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269097808341
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097809074
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097811223
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097841185
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269097844123
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269097844325
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097848873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097849136
