what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269096930898
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269096940865
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269096941278
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269096944147
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1269096997205
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269096999395
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269096999638
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097001375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097008453
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269097067808
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269097068292
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097069830
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097104084
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1269097106666
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097107346
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097107592
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097107890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097139289
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097145192
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269097147611
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269097150747
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097156464
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269097161511
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269097175403
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097178150
