what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097180508
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097181437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097183188
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097186018
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097186731
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097201781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097202406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097216691
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097228098
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097228443
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097252045
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1269097256665
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097257783
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097264279
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097280302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097310262
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097310577
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097311526
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097311844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097312686
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097320624
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097393273
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269097395235
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097395627
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1269097396982
