what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095385615
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095386252
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095386618
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095387428
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095388737
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095389587
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095472324
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095473695
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095604742
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269095606461
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095611014
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269095695068
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269095695105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095695135
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269095695148
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269095697020
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269095697645
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1269095707365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095709513
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269095709761
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269095710943
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269095784799
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269095790160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269095792341
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269095794824
