what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097401747
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097474988
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097480303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097487567
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097488429
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097490265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097502068
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269097504346
opened,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097504608
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097504713
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269097508127
opened,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097508372
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269097508409
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269097512472
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269097512884
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269097514446
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269097534932
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097539018
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097541301
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269097543367
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1269097545124
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097545885
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097546783
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097548603
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269097670749
