what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094613983
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094614745
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094615404
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094616323
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1269094618376
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1269094618425
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1269094618443
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1269094618861
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1269094623411
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1269094623595
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094624488
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094633616
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269094634670
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269094635345
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094636727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094647566
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269094648252
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1269094655501
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269094655547
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269094655876
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269094662903
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269094667906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269094681253
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269094687866
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269094775385
